group,id,course,semester,grade
11,434,Agriculture and Horticulture,2,9.25
11,434,Agriculture and Horticulture,2,12.25
11,434,Agriculture and Horticulture,2,12.25
11,434,Architecture and Sculpture,1,8.25
11,434,Architecture and Sculpture,1,10.25
11,434,Architecture and Sculpture,1,2.75
11,434,Architecture and Sculpture,1,12
11,434,Architecture and Sculpture,1,9
11,434,Architecture and Sculpture,1,9.5
11,434,Architecture and Sculpture,1,15.75
11,434,Architecture and Sculpture,1,5.75
11,434,Architecture and Sculpture,1,12.5
11,434,Architecture and Sculpture,1,14.5
11,434,Astrology and Divination,1,13
11,434,Astrology and Divination,1,15
11,434,Astrology and Divination,1,12.5
11,434,Astrology and Divination,1,15
11,434,Astrology and Divination,1,13.5
11,434,Buddhist Philosophy and Meditation,1,11
11,434,Buddhist Philosophy and Meditation,1,13
11,434,Buddhist Philosophy and Meditation,1,14
11,434,Buddhist Philosophy and Meditation,1,17.5
11,434,Buddhist Philosophy and Meditation,1,15
11,434,Buddhist Philosophy and Meditation,1,14.5
11,434,Buddhist Philosophy and Meditation,1,12.5
11,434,Buddhist Philosophy and Meditation,1,17
11,434,History and Civilization of Southeast Asia,1,12
11,434,History and Civilization of Southeast Asia,1,12.5
11,434,History and Civilization of Southeast Asia,1,19
11,434,History and Civilization of Southeast Asia,1,12.5
11,434,Language and Linguistics,1,18.5
11,434,Language and Linguistics,1,9.5
11,434,Language and Linguistics,1,15.5
11,434,Language and Linguistics,1,15.5
11,434,Language and Linguistics,1,17.5
11,434,Language and Linguistics,1,17.5
11,434,Martial Arts and Self-Defense,1,12
11,434,Martial Arts and Self-Defense,1,13
11,434,Martial Arts and Self-Defense,1,12.5
11,434,Martial Arts and Self-Defense,1,12
11,434,Martial Arts and Self-Defense,1,12
11,434,Martial Arts and Self-Defense,1,11
11,434,Martial Arts and Self-Defense,1,13
11,434,Music and Dance,2,18
11,434,Music and Dance,2,11.5
11,434,Music and Dance,2,15
11,434,Music and Dance,2,14.5
11,434,Music and Dance,2,13
11,434,Spirituality and Rituals,1,12.5
11,434,Spirituality and Rituals,1,11
11,434,Spirituality and Rituals,1,13
11,434,Spirituality and Rituals,1,12
11,434,Spirituality and Rituals,1,16
11,434,Spirituality and Rituals,1,11.5
11,434,Traditional Medicine and Herbalism,1,9
11,434,Traditional Medicine and Herbalism,1,6
11,434,Traditional Medicine and Herbalism,1,11.25
11,434,Traditional Medicine and Herbalism,1,10.75
11,434,Traditional Medicine and Herbalism,1,13
11,434,Traditional Medicine and Herbalism,1,8
11,434,Traditional Medicine and Herbalism,1,6.25
11,434,Traditional Medicine and Herbalism,1,10.25
11,448,Agriculture and Horticulture,2,9.25
11,448,Agriculture and Horticulture,2,10.75
11,448,Agriculture and Horticulture,2,6.25
11,448,Agriculture and Horticulture,2,9.5
11,448,Agriculture and Horticulture,2,10
11,448,Agriculture and Horticulture,2,9.75
11,448,Agriculture and Horticulture,2,7.5
11,448,Architecture and Sculpture,1,4.5
11,448,Architecture and Sculpture,1,10.5
11,448,Architecture and Sculpture,1,5.5
11,448,Architecture and Sculpture,1,6.5
11,448,Architecture and Sculpture,1,6.75
11,448,Architecture and Sculpture,1,8
11,448,Architecture and Sculpture,1,11.5
11,448,Architecture and Sculpture,1,10.5
11,448,Architecture and Sculpture,1,6.75
11,448,Architecture and Sculpture,1,8.25
11,448,Astrology and Divination,1,12.5
11,448,Astrology and Divination,1,12.5
11,448,Astrology and Divination,1,14
11,448,Astrology and Divination,1,15
11,448,Astrology and Divination,1,13.5
11,448,Buddhist Philosophy and Meditation,1,16
11,448,Buddhist Philosophy and Meditation,1,14
11,448,Buddhist Philosophy and Meditation,1,12.5
11,448,Buddhist Philosophy and Meditation,1,15
11,448,Buddhist Philosophy and Meditation,1,13.5
11,448,Buddhist Philosophy and Meditation,1,15
11,448,Buddhist Philosophy and Meditation,1,13.5
11,448,Buddhist Philosophy and Meditation,1,13
11,448,History and Civilization of Southeast Asia,1,7.5
11,448,History and Civilization of Southeast Asia,1,12
11,448,History and Civilization of Southeast Asia,1,12
11,448,History and Civilization of Southeast Asia,1,11.5
11,448,Language and Linguistics,1,13
11,448,Language and Linguistics,1,10
11,448,Language and Linguistics,1,16.5
11,448,Language and Linguistics,1,13.5
11,448,Language and Linguistics,1,12.5
11,448,Language and Linguistics,1,11
11,448,Martial Arts and Self-Defense,1,12.5
11,448,Martial Arts and Self-Defense,1,15
11,448,Martial Arts and Self-Defense,1,14
11,448,Martial Arts and Self-Defense,1,14
11,448,Martial Arts and Self-Defense,1,13.5
11,448,Martial Arts and Self-Defense,1,12.5
11,448,Martial Arts and Self-Defense,1,13
11,448,Music and Dance,2,13.25
11,448,Music and Dance,2,10.75
11,448,Music and Dance,2,13.25
11,448,Music and Dance,2,13.75
11,448,Spirituality and Rituals,1,14
11,448,Spirituality and Rituals,1,14
11,448,Spirituality and Rituals,1,14.5
11,448,Spirituality and Rituals,1,12.5
11,448,Spirituality and Rituals,1,13.5
11,448,Spirituality and Rituals,1,11
11,448,Traditional Medicine and Herbalism,1,7.5
11,448,Traditional Medicine and Herbalism,1,6.75
11,448,Traditional Medicine and Herbalism,1,10.75
11,448,Traditional Medicine and Herbalism,1,11.75
11,448,Traditional Medicine and Herbalism,1,9.25
11,448,Traditional Medicine and Herbalism,1,11.75
11,448,Traditional Medicine and Herbalism,1,11.25
11,448,Traditional Medicine and Herbalism,1,13
11,448,Traditional Medicine and Herbalism,1,8.25
11,452,Agriculture and Horticulture,2,11.75
11,452,Agriculture and Horticulture,2,11.5
11,452,Agriculture and Horticulture,2,7.25
11,452,Agriculture and Horticulture,2,9
11,452,Agriculture and Horticulture,2,13.5
11,452,Agriculture and Horticulture,2,12.5
11,452,Agriculture and Horticulture,2,8.5
11,452,Agriculture and Horticulture,2,6.75
11,452,Architecture and Sculpture,1,3.5
11,452,Architecture and Sculpture,1,5
11,452,Architecture and Sculpture,1,9.5
11,452,Architecture and Sculpture,1,9.5
11,452,Architecture and Sculpture,1,11
11,452,Architecture and Sculpture,1,4.25
11,452,Architecture and Sculpture,1,9
11,452,Architecture and Sculpture,1,10.5
11,452,Architecture and Sculpture,1,9
11,452,Architecture and Sculpture,1,2.75
11,452,Astrology and Divination,1,16.5
11,452,Astrology and Divination,1,14.5
11,452,Astrology and Divination,1,16
11,452,Astrology and Divination,1,14.5
11,452,Buddhist Philosophy and Meditation,1,15.5
11,452,Buddhist Philosophy and Meditation,1,14
11,452,Buddhist Philosophy and Meditation,1,15
11,452,Buddhist Philosophy and Meditation,1,16.5
11,452,Buddhist Philosophy and Meditation,1,15
11,452,Buddhist Philosophy and Meditation,1,13
11,452,Buddhist Philosophy and Meditation,1,14.5
11,452,Buddhist Philosophy and Meditation,1,14.5
11,452,Buddhist Philosophy and Meditation,1,15
11,452,History and Civilization of Southeast Asia,1,10
11,452,History and Civilization of Southeast Asia,1,9
11,452,History and Civilization of Southeast Asia,1,11
11,452,History and Civilization of Southeast Asia,1,10.5
11,452,Language and Linguistics,1,13
11,452,Language and Linguistics,1,14.5
11,452,Language and Linguistics,1,10
11,452,Language and Linguistics,1,10.5
11,452,Language and Linguistics,1,10.5
11,452,Language and Linguistics,1,15.5
11,452,Martial Arts and Self-Defense,1,16.5
11,452,Martial Arts and Self-Defense,1,13.5
11,452,Martial Arts and Self-Defense,1,12.5
11,452,Martial Arts and Self-Defense,1,12
11,452,Martial Arts and Self-Defense,1,14
11,452,Martial Arts and Self-Defense,1,13
11,452,Martial Arts and Self-Defense,1,13
11,452,Music and Dance,2,16.75
11,452,Music and Dance,2,12
11,452,Music and Dance,2,14
11,452,Music and Dance,2,13.75
11,452,Music and Dance,2,12
11,452,Spirituality and Rituals,1,12.5
11,452,Spirituality and Rituals,1,17
11,452,Spirituality and Rituals,1,14.5
11,452,Spirituality and Rituals,1,15.5
11,452,Spirituality and Rituals,1,14
11,452,Spirituality and Rituals,1,11
11,452,Traditional Medicine and Herbalism,1,12.25
11,452,Traditional Medicine and Herbalism,1,11
11,452,Traditional Medicine and Herbalism,1,9.5
11,452,Traditional Medicine and Herbalism,1,8.75
11,452,Traditional Medicine and Herbalism,1,12.25
11,452,Traditional Medicine and Herbalism,1,11
11,452,Traditional Medicine and Herbalism,1,10.5
11,452,Traditional Medicine and Herbalism,1,11.25
11,452,Traditional Medicine and Herbalism,1,9.75
11,462,Agriculture and Horticulture,2,13.5
11,462,Agriculture and Horticulture,2,9
11,462,Agriculture and Horticulture,2,13.5
11,462,Agriculture and Horticulture,2,11.5
11,462,Agriculture and Horticulture,2,12.5
11,462,Agriculture and Horticulture,2,3
11,462,Agriculture and Horticulture,2,9.25
11,462,Agriculture and Horticulture,2,7.75
11,462,Architecture and Sculpture,1,4.75
11,462,Architecture and Sculpture,1,9
11,462,Architecture and Sculpture,1,3
11,462,Architecture and Sculpture,1,7.5
11,462,Architecture and Sculpture,1,1.75
11,462,Architecture and Sculpture,1,9.25
11,462,Architecture and Sculpture,1,10
11,462,Architecture and Sculpture,1,8.75
11,462,Architecture and Sculpture,1,3.5
11,462,Astrology and Divination,1,13.5
11,462,Astrology and Divination,1,15
11,462,Astrology and Divination,1,15
11,462,Astrology and Divination,1,16
11,462,Astrology and Divination,1,12.5
11,462,Buddhist Philosophy and Meditation,1,13
11,462,Buddhist Philosophy and Meditation,1,14
11,462,Buddhist Philosophy and Meditation,1,12.5
11,462,Buddhist Philosophy and Meditation,1,11.5
11,462,Buddhist Philosophy and Meditation,1,15.5
11,462,Buddhist Philosophy and Meditation,1,12.5
11,462,Buddhist Philosophy and Meditation,1,14.5
11,462,Buddhist Philosophy and Meditation,1,14.5
11,462,Buddhist Philosophy and Meditation,1,15.5
11,462,History and Civilization of Southeast Asia,1,15
11,462,History and Civilization of Southeast Asia,1,8.5
11,462,History and Civilization of Southeast Asia,1,8.5
11,462,History and Civilization of Southeast Asia,1,10.5
11,462,Language and Linguistics,1,10
11,462,Language and Linguistics,1,17
11,462,Language and Linguistics,1,15
11,462,Language and Linguistics,1,13
11,462,Language and Linguistics,1,8
11,462,Language and Linguistics,1,15
11,462,Martial Arts and Self-Defense,1,14.5
11,462,Martial Arts and Self-Defense,1,14
11,462,Martial Arts and Self-Defense,1,11
11,462,Martial Arts and Self-Defense,1,11.5
11,462,Martial Arts and Self-Defense,1,15
11,462,Martial Arts and Self-Defense,1,12
11,462,Martial Arts and Self-Defense,1,13
11,462,Music and Dance,2,13.25
11,462,Music and Dance,2,14.75
11,462,Music and Dance,2,14.5
11,462,Music and Dance,2,14.75
11,462,Spirituality and Rituals,1,14
11,462,Spirituality and Rituals,1,13
11,462,Spirituality and Rituals,1,12.5
11,462,Spirituality and Rituals,1,16
11,462,Spirituality and Rituals,1,12.5
11,462,Spirituality and Rituals,1,11.5
11,462,Traditional Medicine and Herbalism,1,6.5
11,462,Traditional Medicine and Herbalism,1,8.5
11,462,Traditional Medicine and Herbalism,1,10
11,462,Traditional Medicine and Herbalism,1,5.25
11,462,Traditional Medicine and Herbalism,1,9.25
11,462,Traditional Medicine and Herbalism,1,13.25
11,462,Traditional Medicine and Herbalism,1,9
11,462,Traditional Medicine and Herbalism,1,8.25
11,462,Traditional Medicine and Herbalism,1,6.5
11,472,Agriculture and Horticulture,2,11
11,472,Agriculture and Horticulture,2,13
11,472,Agriculture and Horticulture,2,14
11,472,Agriculture and Horticulture,2,8.75
11,472,Agriculture and Horticulture,2,8.75
11,472,Agriculture and Horticulture,2,10.75
11,472,Agriculture and Horticulture,2,10.25
11,472,Architecture and Sculpture,1,11.5
11,472,Architecture and Sculpture,1,10
11,472,Architecture and Sculpture,1,7
11,472,Architecture and Sculpture,1,5.75
11,472,Architecture and Sculpture,1,7
11,472,Architecture and Sculpture,1,0
11,472,Architecture and Sculpture,1,7
11,472,Architecture and Sculpture,1,5.25
11,472,Architecture and Sculpture,1,8.75
11,472,Architecture and Sculpture,1,2.75
11,472,Astrology and Divination,1,15
11,472,Astrology and Divination,1,15
11,472,Astrology and Divination,1,15
11,472,Astrology and Divination,1,13.5
11,472,Astrology and Divination,1,12.5
11,472,Buddhist Philosophy and Meditation,1,17.5
11,472,Buddhist Philosophy and Meditation,1,16.5
11,472,Buddhist Philosophy and Meditation,1,13.5
11,472,Buddhist Philosophy and Meditation,1,15.5
11,472,Buddhist Philosophy and Meditation,1,12.5
11,472,Buddhist Philosophy and Meditation,1,14.5
11,472,Buddhist Philosophy and Meditation,1,16
11,472,Buddhist Philosophy and Meditation,1,13.5
11,472,Buddhist Philosophy and Meditation,1,16
11,472,History and Civilization of Southeast Asia,1,14
11,472,History and Civilization of Southeast Asia,1,11.5
11,472,History and Civilization of Southeast Asia,1,14.5
11,472,History and Civilization of Southeast Asia,1,11.5
11,472,Language and Linguistics,1,10.5
11,472,Language and Linguistics,1,14
11,472,Language and Linguistics,1,5.5
11,472,Language and Linguistics,1,10.5
11,472,Language and Linguistics,1,11
11,472,Martial Arts and Self-Defense,1,12
11,472,Martial Arts and Self-Defense,1,14
11,472,Martial Arts and Self-Defense,1,12
11,472,Martial Arts and Self-Defense,1,13.5
11,472,Martial Arts and Self-Defense,1,12.5
11,472,Martial Arts and Self-Defense,1,12.5
11,472,Martial Arts and Self-Defense,1,12
11,472,Music and Dance,2,15
11,472,Music and Dance,2,13.25
11,472,Music and Dance,2,16.5
11,472,Music and Dance,2,9.5
11,472,Music and Dance,2,9.75
11,472,Spirituality and Rituals,1,14
11,472,Spirituality and Rituals,1,11
11,472,Spirituality and Rituals,1,14.5
11,472,Spirituality and Rituals,1,13
11,472,Spirituality and Rituals,1,13
11,472,Spirituality and Rituals,1,13.5
11,472,Traditional Medicine and Herbalism,1,4.75
11,472,Traditional Medicine and Herbalism,1,9.25
11,472,Traditional Medicine and Herbalism,1,8.75
11,472,Traditional Medicine and Herbalism,1,8.75
11,472,Traditional Medicine and Herbalism,1,5
11,472,Traditional Medicine and Herbalism,1,10.75
11,472,Traditional Medicine and Herbalism,1,10.75
11,494,Agriculture and Horticulture,2,10.75
11,494,Agriculture and Horticulture,2,12.5
11,494,Agriculture and Horticulture,2,6.25
11,494,Agriculture and Horticulture,2,13.5
11,494,Agriculture and Horticulture,2,9.25
11,494,Agriculture and Horticulture,2,17.25
11,494,Agriculture and Horticulture,2,12.25
11,494,Agriculture and Horticulture,2,13.5
11,494,Architecture and Sculpture,1,1.5
11,494,Architecture and Sculpture,1,8
11,494,Architecture and Sculpture,1,7.25
11,494,Architecture and Sculpture,1,10.5
11,494,Architecture and Sculpture,1,7.5
11,494,Architecture and Sculpture,1,11.75
11,494,Architecture and Sculpture,1,5
11,494,Architecture and Sculpture,1,6.75
11,494,Architecture and Sculpture,1,7.5
11,494,Astrology and Divination,1,15
11,494,Astrology and Divination,1,14
11,494,Astrology and Divination,1,15
11,494,Astrology and Divination,1,14.5
11,494,Astrology and Divination,1,13
11,494,Buddhist Philosophy and Meditation,1,14
11,494,Buddhist Philosophy and Meditation,1,14.5
11,494,Buddhist Philosophy and Meditation,1,12.5
11,494,Buddhist Philosophy and Meditation,1,11
11,494,Buddhist Philosophy and Meditation,1,14
11,494,Buddhist Philosophy and Meditation,1,14.5
11,494,Buddhist Philosophy and Meditation,1,12.5
11,494,Buddhist Philosophy and Meditation,1,13.5
11,494,Buddhist Philosophy and Meditation,1,12
11,494,History and Civilization of Southeast Asia,1,5.5
11,494,History and Civilization of Southeast Asia,1,14
11,494,History and Civilization of Southeast Asia,1,14
11,494,History and Civilization of Southeast Asia,1,10.5
11,494,Language and Linguistics,1,10
11,494,Language and Linguistics,1,10
11,494,Language and Linguistics,1,19.5
11,494,Language and Linguistics,1,15
11,494,Language and Linguistics,1,11
11,494,Language and Linguistics,1,12.5
11,494,Martial Arts and Self-Defense,1,13.5
11,494,Martial Arts and Self-Defense,1,13.5
11,494,Martial Arts and Self-Defense,1,12
11,494,Martial Arts and Self-Defense,1,14.5
11,494,Martial Arts and Self-Defense,1,13
11,494,Martial Arts and Self-Defense,1,11.5
11,494,Martial Arts and Self-Defense,1,11.5
11,494,Music and Dance,2,13.75
11,494,Music and Dance,2,13
11,494,Music and Dance,2,14.25
11,494,Music and Dance,2,14.25
11,494,Spirituality and Rituals,1,15.5
11,494,Spirituality and Rituals,1,14.5
11,494,Spirituality and Rituals,1,16
11,494,Spirituality and Rituals,1,12
11,494,Spirituality and Rituals,1,14.5
11,494,Spirituality and Rituals,1,11
11,494,Traditional Medicine and Herbalism,1,11
11,494,Traditional Medicine and Herbalism,1,11.25
11,494,Traditional Medicine and Herbalism,1,9
11,494,Traditional Medicine and Herbalism,1,11
11,494,Traditional Medicine and Herbalism,1,6.5
11,494,Traditional Medicine and Herbalism,1,8
11,494,Traditional Medicine and Herbalism,1,12
11,502,Agriculture and Horticulture,2,7.75
11,502,Agriculture and Horticulture,2,9
11,502,Agriculture and Horticulture,2,9.5
11,502,Agriculture and Horticulture,2,8.25
11,502,Agriculture and Horticulture,2,7
11,502,Agriculture and Horticulture,2,8.75
11,502,Agriculture and Horticulture,2,2.25
11,502,Agriculture and Horticulture,2,12.25
11,502,Architecture and Sculpture,1,10.25
11,502,Architecture and Sculpture,1,3.25
11,502,Architecture and Sculpture,1,4.75
11,502,Architecture and Sculpture,1,3
11,502,Architecture and Sculpture,1,5.25
11,502,Architecture and Sculpture,1,13.25
11,502,Architecture and Sculpture,1,4.25
11,502,Architecture and Sculpture,1,12
11,502,Architecture and Sculpture,1,3.5
11,502,Architecture and Sculpture,1,10.75
11,502,Astrology and Divination,1,15
11,502,Astrology and Divination,1,15
11,502,Astrology and Divination,1,15.5
11,502,Astrology and Divination,1,16
11,502,Astrology and Divination,1,14.5
11,502,Buddhist Philosophy and Meditation,1,14.5
11,502,Buddhist Philosophy and Meditation,1,13
11,502,Buddhist Philosophy and Meditation,1,13.5
11,502,Buddhist Philosophy and Meditation,1,14.5
11,502,Buddhist Philosophy and Meditation,1,14.5
11,502,Buddhist Philosophy and Meditation,1,13.5
11,502,Buddhist Philosophy and Meditation,1,16
11,502,Buddhist Philosophy and Meditation,1,15
11,502,History and Civilization of Southeast Asia,1,13
11,502,History and Civilization of Southeast Asia,1,10
11,502,History and Civilization of Southeast Asia,1,10.5
11,502,History and Civilization of Southeast Asia,1,7.5
11,502,Language and Linguistics,1,8.5
11,502,Language and Linguistics,1,20
11,502,Language and Linguistics,1,8.5
11,502,Language and Linguistics,1,7.5
11,502,Language and Linguistics,1,10
11,502,Language and Linguistics,1,17
11,502,Martial Arts and Self-Defense,1,12.5
11,502,Martial Arts and Self-Defense,1,12.5
11,502,Martial Arts and Self-Defense,1,12.5
11,502,Martial Arts and Self-Defense,1,14
11,502,Martial Arts and Self-Defense,1,12.5
11,502,Martial Arts and Self-Defense,1,12.5
11,502,Martial Arts and Self-Defense,1,14.5
11,502,Music and Dance,2,13
11,502,Music and Dance,2,13
11,502,Music and Dance,2,12
11,502,Music and Dance,2,11.75
11,502,Spirituality and Rituals,1,16
11,502,Spirituality and Rituals,1,12.5
11,502,Spirituality and Rituals,1,14
11,502,Spirituality and Rituals,1,13
11,502,Spirituality and Rituals,1,11
11,502,Spirituality and Rituals,1,13
11,502,Traditional Medicine and Herbalism,1,10.25
11,502,Traditional Medicine and Herbalism,1,13.5
11,502,Traditional Medicine and Herbalism,1,7.25
11,502,Traditional Medicine and Herbalism,1,6
11,502,Traditional Medicine and Herbalism,1,11
11,502,Traditional Medicine and Herbalism,1,12.75
11,502,Traditional Medicine and Herbalism,1,15
11,502,Traditional Medicine and Herbalism,1,1.5
11,502,Traditional Medicine and Herbalism,1,10.5
11,505,Agriculture and Horticulture,2,11.25
11,505,Agriculture and Horticulture,2,10.25
11,505,Agriculture and Horticulture,2,8.5
11,505,Agriculture and Horticulture,2,10
11,505,Agriculture and Horticulture,2,10.25
11,505,Agriculture and Horticulture,2,9.25
11,505,Agriculture and Horticulture,2,11
11,505,Agriculture and Horticulture,2,6.75
11,505,Architecture and Sculpture,1,10.75
11,505,Architecture and Sculpture,1,6.75
11,505,Architecture and Sculpture,1,9.75
11,505,Architecture and Sculpture,1,4.25
11,505,Architecture and Sculpture,1,8.25
11,505,Architecture and Sculpture,1,16.5
11,505,Architecture and Sculpture,1,3.75
11,505,Architecture and Sculpture,1,8.25
11,505,Architecture and Sculpture,1,5.25
11,505,Architecture and Sculpture,1,13
11,505,Astrology and Divination,1,13.5
11,505,Astrology and Divination,1,12.5
11,505,Astrology and Divination,1,15
11,505,Astrology and Divination,1,11.5
11,505,Buddhist Philosophy and Meditation,1,16
11,505,Buddhist Philosophy and Meditation,1,13.5
11,505,Buddhist Philosophy and Meditation,1,13.5
11,505,Buddhist Philosophy and Meditation,1,17
11,505,Buddhist Philosophy and Meditation,1,14
11,505,Buddhist Philosophy and Meditation,1,12.5
11,505,Buddhist Philosophy and Meditation,1,13.5
11,505,Buddhist Philosophy and Meditation,1,12.5
11,505,History and Civilization of Southeast Asia,1,11.5
11,505,History and Civilization of Southeast Asia,1,14.5
11,505,History and Civilization of Southeast Asia,1,8.5
11,505,History and Civilization of Southeast Asia,1,15
11,505,Language and Linguistics,1,13.5
11,505,Language and Linguistics,1,16
11,505,Language and Linguistics,1,18
11,505,Language and Linguistics,1,15
11,505,Language and Linguistics,1,10
11,505,Martial Arts and Self-Defense,1,14
11,505,Martial Arts and Self-Defense,1,13
11,505,Martial Arts and Self-Defense,1,11.5
11,505,Martial Arts and Self-Defense,1,12
11,505,Martial Arts and Self-Defense,1,13.5
11,505,Martial Arts and Self-Defense,1,12
11,505,Martial Arts and Self-Defense,1,13.5
11,505,Music and Dance,2,13.25
11,505,Music and Dance,2,15.5
11,505,Music and Dance,2,15.5
11,505,Music and Dance,2,16
11,505,Music and Dance,2,14
11,505,Spirituality and Rituals,1,11
11,505,Spirituality and Rituals,1,13.5
11,505,Spirituality and Rituals,1,15
11,505,Spirituality and Rituals,1,15
11,505,Spirituality and Rituals,1,14.5
11,505,Traditional Medicine and Herbalism,1,6.25
11,505,Traditional Medicine and Herbalism,1,8
11,505,Traditional Medicine and Herbalism,1,9.5
11,505,Traditional Medicine and Herbalism,1,10.75
11,505,Traditional Medicine and Herbalism,1,13
11,505,Traditional Medicine and Herbalism,1,10.5
11,505,Traditional Medicine and Herbalism,1,12.25
11,505,Traditional Medicine and Herbalism,1,17.75
11,505,Traditional Medicine and Herbalism,1,13.75
11,506,Agriculture and Horticulture,2,8.5
11,506,Agriculture and Horticulture,2,9.5
11,506,Agriculture and Horticulture,2,8.75
11,506,Agriculture and Horticulture,2,9.5
11,506,Agriculture and Horticulture,2,14.25
11,506,Agriculture and Horticulture,2,14.25
11,506,Agriculture and Horticulture,2,8.5
11,506,Agriculture and Horticulture,2,13.75
11,506,Architecture and Sculpture,1,8.25
11,506,Architecture and Sculpture,1,8.25
11,506,Architecture and Sculpture,1,7.5
11,506,Architecture and Sculpture,1,5.25
11,506,Architecture and Sculpture,1,4.5
11,506,Architecture and Sculpture,1,12
11,506,Architecture and Sculpture,1,4.75
11,506,Architecture and Sculpture,1,6
11,506,Architecture and Sculpture,1,6
11,506,Astrology and Divination,1,13.5
11,506,Astrology and Divination,1,14.5
11,506,Astrology and Divination,1,9.5
11,506,Astrology and Divination,1,15
11,506,Astrology and Divination,1,13
11,506,Buddhist Philosophy and Meditation,1,16
11,506,Buddhist Philosophy and Meditation,1,15.5
11,506,Buddhist Philosophy and Meditation,1,16
11,506,Buddhist Philosophy and Meditation,1,11.5
11,506,Buddhist Philosophy and Meditation,1,14.5
11,506,Buddhist Philosophy and Meditation,1,17
11,506,Buddhist Philosophy and Meditation,1,15
11,506,Buddhist Philosophy and Meditation,1,14
11,506,Buddhist Philosophy and Meditation,1,15.5
11,506,History and Civilization of Southeast Asia,1,9.5
11,506,History and Civilization of Southeast Asia,1,8
11,506,History and Civilization of Southeast Asia,1,8
11,506,History and Civilization of Southeast Asia,1,11.5
11,506,Language and Linguistics,1,14.5
11,506,Language and Linguistics,1,12
11,506,Language and Linguistics,1,16.5
11,506,Language and Linguistics,1,13
11,506,Language and Linguistics,1,8
11,506,Language and Linguistics,1,10.5
11,506,Martial Arts and Self-Defense,1,13
11,506,Martial Arts and Self-Defense,1,13.5
11,506,Martial Arts and Self-Defense,1,12
11,506,Martial Arts and Self-Defense,1,12
11,506,Martial Arts and Self-Defense,1,14
11,506,Martial Arts and Self-Defense,1,10.5
11,506,Music and Dance,2,15.75
11,506,Music and Dance,2,11
11,506,Music and Dance,2,12.75
11,506,Music and Dance,2,11.5
11,506,Music and Dance,2,12.25
11,506,Spirituality and Rituals,1,13
11,506,Spirituality and Rituals,1,13.5
11,506,Spirituality and Rituals,1,11.5
11,506,Spirituality and Rituals,1,14.5
11,506,Spirituality and Rituals,1,12
11,506,Spirituality and Rituals,1,16.5
11,506,Traditional Medicine and Herbalism,1,9.25
11,506,Traditional Medicine and Herbalism,1,11.75
11,506,Traditional Medicine and Herbalism,1,13.25
11,506,Traditional Medicine and Herbalism,1,10.75
11,506,Traditional Medicine and Herbalism,1,13
11,506,Traditional Medicine and Herbalism,1,9.5
11,506,Traditional Medicine and Herbalism,1,8.75
11,506,Traditional Medicine and Herbalism,1,5
11,506,Traditional Medicine and Herbalism,1,7.75
11,517,Agriculture and Horticulture,2,7.5
11,517,Agriculture and Horticulture,2,9.25
11,517,Agriculture and Horticulture,2,9.5
11,517,Agriculture and Horticulture,2,8.5
11,517,Agriculture and Horticulture,2,9.5
11,517,Agriculture and Horticulture,2,10.25
11,517,Agriculture and Horticulture,2,8.5
11,517,Agriculture and Horticulture,2,10.75
11,517,Architecture and Sculpture,1,2
11,517,Architecture and Sculpture,1,8.5
11,517,Architecture and Sculpture,1,6
11,517,Architecture and Sculpture,1,8.5
11,517,Architecture and Sculpture,1,11.25
11,517,Architecture and Sculpture,1,3.75
11,517,Architecture and Sculpture,1,6
11,517,Architecture and Sculpture,1,7
11,517,Architecture and Sculpture,1,5
11,517,Architecture and Sculpture,1,5.5
11,517,Astrology and Divination,1,15
11,517,Astrology and Divination,1,15.5
11,517,Astrology and Divination,1,17.5
11,517,Astrology and Divination,1,13
11,517,Astrology and Divination,1,13.5
11,517,Buddhist Philosophy and Meditation,1,13
11,517,Buddhist Philosophy and Meditation,1,14.5
11,517,Buddhist Philosophy and Meditation,1,14
11,517,Buddhist Philosophy and Meditation,1,17
11,517,Buddhist Philosophy and Meditation,1,12
11,517,Buddhist Philosophy and Meditation,1,15
11,517,Buddhist Philosophy and Meditation,1,14
11,517,Buddhist Philosophy and Meditation,1,12
11,517,History and Civilization of Southeast Asia,1,13
11,517,History and Civilization of Southeast Asia,1,9
11,517,History and Civilization of Southeast Asia,1,13
11,517,History and Civilization of Southeast Asia,1,10
11,517,Language and Linguistics,1,10
11,517,Language and Linguistics,1,8
11,517,Language and Linguistics,1,12
11,517,Language and Linguistics,1,15
11,517,Martial Arts and Self-Defense,1,13
11,517,Martial Arts and Self-Defense,1,13.5
11,517,Martial Arts and Self-Defense,1,12.5
11,517,Martial Arts and Self-Defense,1,16
11,517,Martial Arts and Self-Defense,1,14
11,517,Martial Arts and Self-Defense,1,11
11,517,Martial Arts and Self-Defense,1,14
11,517,Music and Dance,2,13.75
11,517,Music and Dance,2,14
11,517,Music and Dance,2,11.75
11,517,Music and Dance,2,13.5
11,517,Music and Dance,2,15.25
11,517,Spirituality and Rituals,1,16
11,517,Spirituality and Rituals,1,12.5
11,517,Spirituality and Rituals,1,14.5
11,517,Spirituality and Rituals,1,12.5
11,517,Spirituality and Rituals,1,15
11,517,Spirituality and Rituals,1,12.5
11,517,Traditional Medicine and Herbalism,1,7.25
11,517,Traditional Medicine and Herbalism,1,9.75
11,517,Traditional Medicine and Herbalism,1,9.25
11,517,Traditional Medicine and Herbalism,1,9.5
